go.opentelemetry.io/otel/metric	https://github.com/open-telemetry/opentelemetry-go/blob/metric/v1.45.0/metric/LICENSE	Apache-2.0
go.opentelemetry.io/otel/metric	https://github.com/open-telemetry/opentelemetry-go/blob/metric/v1.45.0/metric/LICENSE	BSD-3-Clause
go.opentelemetry.io/otel/sdk	https://github.com/open-telemetry/opentelemetry-go/blob/sdk/v1.45.0/sdk/LICENSE	Apache-2.0
go.opentelemetry.io/otel/sdk	https://github.com/open-telemetry/opentelemetry-go/blob/sdk/v1.45.0/sdk/LICENSE	BSD-3-Clause
go.opentelemetry.io/otel/sdk/metric	https://github.com/open-telemetry/opentelemetry-go/blob/sdk/metric/v1.45.0/sdk/metric/LICENSE	Apache-2.0
go.opentelemetry.io/otel/sdk/metric	https://github.com/open-telemetry/opentelemetry-go/blob/sdk/metric/v1.45.0/sdk/metric/LICENSE	BSD-3-Clause
go.opentelemetry.io/otel/trace	https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.45.0/trace/LICENSE	Apache-2.0
go.opentelemetry.io/otel/trace	https://github.com/open-telemetry/opentelemetry-go/blob/trace/v1.45.0/trace/LICENSE	BSD-3-Clause
go.uber.org/mock/gomock	https://github.com/uber/mock/blob/v0.6.0/LICENSE	Apache-2.0
go.yaml.in/yaml/v3	https://github.com/yaml/go-yaml/blob/v3.0.5/LICENSE	MIT
golang.org/x/crypto	https://cs.opensource.google/go/x/crypto/+/v0.54.0:LICENSE	BSD-3-Clause
golang.org/x/exp/constraints	https://cs.opensource.google/go/x/exp/+/b88d891f:LICENSE	BSD-3-Clause
golang.org/x/net	https://cs.opensource.google/go/x/net/+/v0.57.0:LICENSE	BSD-3-Clause
golang.org/x/oauth2	https://cs.opensource.google/go/x/oauth2/+/v0.36.0:LICENSE	BSD-3-Clause
golang.org/x/sync	https://cs.opensource.google/go/x/sync/+/v0.22.0:LICENSE	BSD-3-Clause
golang.org/x/sys	https://cs.opensource.google/go/x/sys/+/v0.47.0:LICENSE	BSD-3-Clause
golang.org/x/term	https://cs.opensource.google/go/x/term/+/v0.45.0:LICENSE	BSD-3-Clause
golang.org/x/text	https://cs.opensource.google/go/x/text/+/v0.40.0:LICENSE	BSD-3-Clause
golang.org/x/time/rate	https://cs.opensource.google/go/x/time/+/v0.15.0:LICENSE	BSD-3-Clause
google.golang.org/api	https://github.com/googleapis/google-api-go-client/blob/v0.292.0/LICENSE	BSD-3-Clause
google.golang.org/api/internal/third_party/uritemplates	https://github.com/googleapis/google-api-go-client/blob/v0.292.0/internal/third_party/uritemplates/LICENSE	BSD-3-Clause
google.golang.org/genproto/googleapis/api	https://github.com/googleapis/go-genproto/blob/6ac0973c030d/googleapis/api/LICENSE	Apache-2.0
google.golang.org/genproto/googleapis/rpc	https://github.com/googleapis/go-genproto/blob/6ac0973c030d/googleapis/rpc/LICENSE	Apache-2.0
google.golang.org/genproto/googleapis/type	https://github.com/googleapis/go-genproto/blob/6ac0973c030d/LICENSE	Apache-2.0
google.golang.org/grpc	https://github.com/grpc/grpc-go/blob/v1.83.0/LICENSE	Apache-2.0
google.golang.org/protobuf	https://github.com/protocolbuffers/protobuf-go/blob/v1.36.11/LICENSE	BSD-3-Clause
gopkg.in/ini.v1	https://github.com/go-ini/ini/blob/v1.67.3/LICENSE	Apache-2.0
gopkg.in/yaml.v2	https://github.com/go-yaml/yaml/blob/v2.4.0/LICENSE	Apache-2.0
gopkg.in/yaml.v3	https://github.com/go-yaml/yaml/blob/v3.0.1/LICENSE	MIT
